,cost,address,bedrooms,bathrooms,hydro,heat,water,parking,pet,size,furnished,ac,smoking,has_den,has_unitType_Apartment,has_unitType_Basement,has_unitType_Condo,has_unitType_Duplex/Triplex,has_unitType_House,has_unitType_Townhouse,has_wifiInfo_Internet,has_wifiInfo_Cable,agreement_is_annual,has_appliances_Dishwasher,has_appliances_Fridge / Freezer,has_appliances_Laundry (In Building),has_appliances_Laundry (In Unit),has_amenities_24 Hour Security,has_amenities_Bicycle Parking,has_amenities_Concierge,has_amenities_Elevator in Building,has_amenities_Gym,has_amenities_Pool,has_amenities_Storage Space,has_outdoor_Balcony,has_outdoor_Yard,latitude,longitude
226,1154,"4160 Rae Street, Regina, SK, S4S 3A4",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.412692500000006,-104.6214497
227,849,"4100 Retallack Street, Regina, SK, S4S 3C3",1,1.0,0,1,1,0,1,650,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41365395,-104.62285226699895
228,1154,"4040 Rae Street, Regina, SK, S4S 3A3",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.414606500000005,-104.6213641
229,1154,"4020 Robinson Street, Regina, SK, S4S 3C9",2,1.0,0,1,1,0,1,720,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.414716549999994,-104.62429132983478
230,854,"3854 Rae Street, Regina, SK, S4S 3A1",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41764875,-104.62137275
231,999,"4030 Rae Street, Regina, SK, S4S 3A3",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41481685,-104.6214279
232,864,"1538 Alexandra Street, Regina, SK, S4T 4N9",1,1.0,0,1,1,0,1,480,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.454023750000005,-104.64412339990409
233,1104,"1520 Alexandra Street, Regina, SK, S4T 4N9",2,1.0,0,1,1,0,1,880,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4544281,-104.64420945
234,1154,"2821 Parliament Ave, Regina, SK, S4S 2L1",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41512615,-104.62167479979166
235,734,"2924 Parliament Ave, Regina, SK, S4S 2L4",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4157689,-104.62332042492562
236,994,"4150 Rae Street, Regina, SK, S4S 3A4",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41286435,-104.6214253
237,1030,"2240 Robinson Street, Regina, SK, S4T 2P9",2,1.0,0,1,1,0,1,870,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.44325025,-104.62445604999999
238,850,"2175  Rae Street, Regina, SK, S4T 2E8",1,1.0,0,1,1,0,1,380,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.444161449999996,-104.6206538
239,1285,"3928 Green Falls Drive, Regina, SK, S4V 3M1",2,1.0,0,1,1,0,1,840,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,50.41547775,-104.5155892367307
240,1319,"75 Cavendish St., Regina, SK, S4N 5B9",3,1.5,0,0,0,1,1,1047,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,50.4618391,-104.5509091
241,725,"3955 Robinson Street, Regina, SK, S4S 3C7",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41608755,-104.6235269
242,1174,"4140 Rae Street, Regina, SK, S4S 3A4",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.413030000000006,-104.6213994750627
243,1154,"4130 Rae Street, Regina, SK, S4S 3A4",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41316365,-104.62144520000001
244,1074,"4029 Retallack Street, Regina, SK, S4S 3C2",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.414409449999994,-104.62208809996719
245,849,"3955 Retallack Street, Regina, SK, S4S 3C1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.416090800000006,-104.62208215000001
246,1074,"3918 Rae Street, Regina, SK, S4S 3A2",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41670755,-104.62139782519986
247,1684,"68 Rae Street, Regina, SK, S4S 3A4",2,1.0,0,0,0,0,1,1848,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4209589,-104.6211505
248,1014,"4049 Retallack Street, Regina, SK, S4S 3C2",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41399765,-104.62209222509608
249,994,"4120 Retallack Street, Regina, SK, S4S 3C3",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.413219049999995,-104.62288207499995
250,1074,"2935 Parliament Avenue, Regina, SK, S4S 2L3",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41512295,-104.62356865000001
251,1154,"2805 Parliament Ave, Regina, SK, S4S 2L1",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41512965,-104.62132979967262
252,854,"4150 Rae Street, Regina, SK, S4S 3A4",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41286435,-104.6214253
253,1154,"3930 Rae Street, Regina, SK, S4S 3A2",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41650565,-104.6213371
254,999,"4150 Rae Street, Regina, SK, S4S 3A4",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41286435,-104.6214253
255,1134,"2121 Smith Street, Regina, SK, S4P 2P3",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.44504285,-104.61474652432565
256,794,"4020 Robinson Street, Regina, SK, S4S 3C9",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.414716549999994,-104.62429132983478
257,849,"3954 Retallack Street, Regina, SK, S4S 3B9",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41609455,-104.6228215
258,725,"4020 Robinson Street, Regina, SK, S4S 3C9",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.414716549999994,-104.62429132983478
259,1074,"4039 Retallack Street, Regina, SK, S4S 3C2",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41420275,-104.62208777550259
260,1154,"4076 Rae Street, Regina, SK, S4S 3A3",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41399065,-104.62140995
261,754,"2935 Parliament Avenue, Regina, SK, S4S 2L3",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41512295,-104.62356865000001
262,734,"3025 Parliament Avenue, Regina, SK, S4S 2L6",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41514015,-104.6247857
263,864,"1544 Alexandra Street, Regina, SK, S4T 4N9",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.453813749999995,-104.64413095
264,994,"2805 Parliament Ave, Regina, SK, S4S 2L1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41512965,-104.62132979967262
265,734,"4019 Retallack Street, Regina, SK, S4S 3C2",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4146092,-104.62205065
266,854,"4049 Retallack Street, Regina, SK, S4S 3C2",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41399765,-104.62209222509608
267,1154,"3025 Parliament Avenue, Regina, SK, S4S 2L6",2,1.0,0,1,1,0,1,720,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41514015,-104.6247857
268,725,"3955 Retallack Street, Regina, SK, S4S 3C1",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.416090800000006,-104.62208215000001
269,854,"3954 Rae Street, Regina, SK, S4S 3A2",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4160886,-104.62137447494865
270,974,"1544 Alexandra Street, Regina, SK, S4T 4N9",1,1.0,0,1,1,0,1,650,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.453813749999995,-104.64413095
271,1134,"2155 Rose Street, Regina, SK, S4P 2A5",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4445512,-104.60752017514639
272,849,"4039 Retallack Street, Regina, SK, S4S 3C2",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41420275,-104.62208777550259
273,949,"4114 Rae Street, Regina, SK, S4S 3A4",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4134437,-104.62141052473572
274,814,"3864 Rae Street, Regina, SK, S4S 3A1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.417431300000004,-104.62138427527586
275,935,"505 Rose St, Regina, SK S4R 1Z4, Canada",2,1.0,0,1,1,1,0,800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,50.4788692,-104.6079614
276,1300,"331  Broad Street North, Regina, SK, S4R 2X8",2,2.0,0,1,1,0,1,832,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,50.4907451,-104.6061213
277,938,"22-41 Munroe Pl., Regina, SK, S4S 6A7",2,1.0,0,1,1,0,1,860,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,50.4143164,-104.6015627
278,949,"4114 Rae Street, Regina, SK, S4S 3A4",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4134437,-104.62141052473572
279,854,"4029 Retallack Street, Regina, SK, S4S 3C2",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.414409449999994,-104.62208809996719
280,999,"4122 Rae Street, Regina, SK, S4S 3A4",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.413304350000004,-104.62140717471362
281,699,"2835 Parliament Ave, Regina, SK, S4S 2L1",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4151363,-104.6221331
282,999,"2915 Parliament Ave, Regina, SK, S4S 2L3",2,1.0,0,1,1,0,1,720,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4151487,-104.62293708668133
283,994,"4114 Rae Street, Regina, SK, S4S 3A4",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4134437,-104.62141052473572
284,1154,"3026 Parliament Avenue, Regina, SK, S4S 2L5",2,1.0,0,1,1,0,1,910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4157563,-104.62477985040613
285,854,"3940 Retallack Street, Regina, SK, S4S 3B9",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4163001,-104.6228324
286,799,"2935 Parliament Avenue, Regina, SK, S4S 2L3",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41512295,-104.62356865000001
287,754,"3918 Rae Street, Regina, SK, S4S 3A2",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41670755,-104.62139782519986
288,754,"3929 Retallack Street, Regina, SK, S4S 3C1",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4165005,-104.62210295
289,814,"2915 Parliament Ave, Regina, SK, S4S 2L3",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4151487,-104.62293708668133
290,994,"4122 Rae Street, Regina, SK, S4S 3A4",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.413304350000004,-104.62140717471362
291,799,"3025 Parliament Avenue, Regina, SK, S4S 2L6",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41514015,-104.6247857
292,799,"3918 Rae Street, Regina, SK, S4S 3A2",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41670755,-104.62139782519986
293,799,"3026 Parliament Avenue, Regina, SK, S4S 2L5",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4157563,-104.62477985040613
294,794,"3941 Retallack Street, Regina, SK, S4S 3C1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4162949,-104.62209419999999
295,854,"4030 Rae Street, Regina, SK, S4S 3A3",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41481685,-104.6214279
296,814,"4030 Rae Street, Regina, SK, S4S 3A3",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41481685,-104.6214279
297,994,"4029 Retallack Street, Regina, SK, S4S 3C2",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.414409449999994,-104.62208809996719
298,849,"2835 Parliament Ave, Regina, SK, S4S 2L1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4151363,-104.6221331
299,699,"2155 Rose Street, Regina, SK, S4P 2A5",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4445512,-104.60752017514639
300,799,"3954 Rae Street, Regina, SK, S4S 3A2",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4160886,-104.62137447494865
301,849,"4110 Rae Street, Regina, SK, S4S 3A4",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41362155,-104.6214210747431
302,854,"4110 Rae Street, Regina, SK, S4S 3A4",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41362155,-104.6214210747431
303,854,"3900 Rae Street, Regina, SK, S4S 3A2",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4169062,-104.6213814
304,854,"4076 Rae Street, Regina, SK, S4S 3A3",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41399065,-104.62140995
305,974,"1520 Alexandra Street, Regina, SK, S4T 4N9",1,1.0,0,1,1,0,1,650,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4544281,-104.64420945
306,889,"3900 Rae Street, Regina, SK, S4S 3A2",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4169062,-104.6213814
307,814,"2924 Parliament Ave, Regina, SK, S4S 2L4",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4157689,-104.62332042492562
308,799,"3929 Retallack Street, Regina, SK, S4S 3C1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4165005,-104.62210295
309,814,"4076 Rae Street, Regina, SK, S4S 3A3",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41399065,-104.62140995
310,849,"4019 Retallack Street, Regina, SK, S4S 3C2",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4146092,-104.62205065
311,854,"3941 Retallack Street, Regina, SK, S4S 3C1",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4162949,-104.62209419999999
312,725,"2121 Smith Street, Regina, SK, S4P 2P3",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.44504285,-104.61474652432565
313,699,"1520 Alexandra Street, Regina, SK, S4T 4N9",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4544281,-104.64420945
314,799,"3854 Rae Street, Regina, SK, S4S 3A1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41764875,-104.62137275
315,849,"3525 Avonhurst Dr, Regina, SK, S4R 3K2",2,1.0,0,1,1,0,1,763,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,50.4707985,-104.6182456
316,1319,"75 Cavendish St., Regina, SK, S4N 5B9",3,1.5,0,0,0,1,1,1047,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,50.4618391,-104.5509091
317,799,"1424 Victoria Ave, Regina, SK, S4P 0P3",1,1.0,0,1,1,0,1,520,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4474552,-104.6015730253819
318,935,"505 Rose St, Regina, SK S4R 1Z4, Canada",2,1.0,0,1,1,1,0,800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,50.4788692,-104.6079614
319,814,"3864 Rae Street, Regina, SK, S4S 3A1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.417431300000004,-104.62138427527586
320,854,"801 Grey Street, Regina, SK, S4T 5G8",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4654359,-104.6550057059113
321,814,"3864 Rae Street, Regina, SK, S4S 3A1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.417431300000004,-104.62138427527586
322,675,"2821 Parliament Ave, Regina, SK, S4S 2L1",1,1.0,0,1,1,0,1,320,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41512615,-104.62167479979166
323,994,"2821 Parliament Ave, Regina, SK, S4S 2L1",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.41512615,-104.62167479979166
324,879,"2121 Smith Street, Regina, SK, S4P 2P3",1,1.0,0,1,1,0,1,675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.44504285,-104.61474652432565
325,854,"3864 Rae Street, Regina, SK, S4S 3A1",1,1.0,0,1,1,0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.417431300000004,-104.62138427527586
326,1189,"22-41 Munroe Pl., Regina, SK, S4S 6A7",2,1.0,0,1,1,1,1,860,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,50.4143164,-104.6015627
327,1300,"S4P3y8, Canada",1,1.0,0,1,1,1,0,632,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,61.0666922,-107.991707
328,1100,"Blake Cres, Regina, SK S4X, Canada",2,1.0,0,0,0,1,0,875,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,50.508181,-104.660468
329,1200,"10 Ave W, Melville, SK S0A 2P0, Canada",3,1.0,1,1,1,1,0,950,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,50.9361739,-102.8061922
330,940,"331  Broad Street North, Regina, SK, S4R 2X8",1,1.0,0,1,1,0,1,659,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,50.4907451,-104.6061213
331,1250,"Froom Crescent, Regina, SK S4N 1B7, Canada",2,1.0,0,1,1,2,0,1050,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,50.445569,-104.5677872
332,915,"2178 Osler St, Regina, SK S4P 1W6, Canada",2,1.0,0,1,1,1,0,900,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,50.444187850000006,-104.60530645079092
333,1085,"2131 Angus Street, Regina, SK, S4T 2A1",2,1.0,0,1,1,0,1,875,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,50.44490885,-104.6192048856471
334,1690,", S4N 1L6, Regina, SK",3,1.5,0,0,0,3,0,1100,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,50.4193012,-104.58222594380054
335,800,"S4S4G2, Canada",1,1.0,0,1,1,1,0,700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,61.0666922,-107.991707
336,850,"S4T 2G 3, Canada",1,1.0,0,1,1,1,0,700,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,50.4416,-104.6208
337,600,"S4X0C2, Canada",1,1.0,1,1,0,1,0,700,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,61.0666922,-107.991707
338,1445,"5200 Parliament Ave, Regina, SK S4W 0R5, Canada",2,2.0,0,1,1,2,1,857,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,50.418041200000005,-104.65552856002125
339,1750,"14 Milford Crescent, Regina, SK S4N 1K7, Canada",3,2.0,0,0,0,3,1,1300,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,50.45371175,-104.55165125093453
340,1000,"2140 9th Ave N, Regina, SK S4R 7Z8, Canada",2,1.0,0,1,1,1,0,840,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,50.4846363,-104.61178290044876
341,900,"2140 9th Ave N, Regina, SK S4R 7Z8, Canada",1,1.0,0,1,1,1,0,730,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,50.4846363,-104.61178290044876
342,800,"240 13 St, Weyburn, SK S4H 1L2, Canada",2,1.0,1,1,1,2,0,780,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,49.6624123,-103.8398222
343,900,"2250 Rose St., Regina, SK, S4P 2A7",2,1.0,0,1,1,0,0,900,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.44296875,-104.6083311
344,1750,"S4H 0A3, Canada",3,2.0,1,1,1,3,1,1750,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,61.0666922,-107.991707
